"","file_type","ie_number...2","rep_number","file_name","duration","sample_rate","num_channels","amplitude","xml_title","xml_creators","xml_type","xml_publisher","xml_date","xml_language","xml_identifier","xml_bibliographicCitation","mms","ie_number...18","label_code","label1","label2","label3","label4","label5"
"61","mp3","IE1122010","REP74075005","FL74075007_303389_PM_S_2.mp3",884.76,48000,42468480,13617,"Drums of the Pacific :               performing arts show case live /               Drums of the Pacific.","Drums of the Pacific.||Pare, Noo V.||Samson, Jacob.","Sound Recordings","Auckland, N.Z. : Papeete, Tahiti :               Vaimutu Records ; Distributed by Studio Alphonse,","c1996.","rar","IE1122010","Drums of the Pacific",993033893502836,"IE1122010","sg","Songs, Rarotongan.","Songs, Rarotongan","Popular music","",""
"62","mp3","IE1122019","REP74145947","FL74145948_02_The-Enright-House_Lovebirds-of-America.mp3",259.082448979592,44100,11425536,32768,"Lovebirds of America               The Enright House. Every kitten remix / Break Mission Kills.","Enright House
    (Musician)||Break Mission Kills (Musical group)
    Every kitten remix.","Sound Recordings","[Christchurch, N.Z.] :               Cat and Bird,","[2008]","eng","IE1122019","Lovebirds of America",9913362213502836,"IE1122019","rc","Alternative rock music","Electronic dance music","","",""
"63","mp3","IE1122019","REP74145947","FL74145949_04_The-Enright-House_A-Heart-Made-of-Cotton.mp3",439.092244897959,44100,19363968,32768,"Lovebirds of America               The Enright House. Every kitten remix / Break Mission Kills.","Enright House
    (Musician)||Break Mission Kills (Musical group)
    Every kitten remix.","Sound Recordings","[Christchurch, N.Z.] :               Cat and Bird,","[2008]","eng","IE1122019","Lovebirds of America",9913362213502836,"IE1122019","rc","Alternative rock music","Electronic dance music","","",""
"64","mp3","IE1122019","REP74145947","FL74145953_01_Break-Mission-Kills_Every-Kitten-(Remix).mp3",264.620408163265,44100,11669760,32768,"Lovebirds of America               The Enright House. Every kitten remix / Break Mission Kills.","Enright House
    (Musician)||Break Mission Kills (Musical group)
    Every kitten remix.","Sound Recordings","[Christchurch, N.Z.] :               Cat and Bird,","[2008]","eng","IE1122019","Lovebirds of America",9913362213502836,"IE1122019","rc","Alternative rock music","Electronic dance music","","",""
"65","mp3","IE1122019","REP74145947","FL74145954_03_Break-Mission-Kills_Every-Kitten.mp3",195.082448979592,44100,8603136,32768,"Lovebirds of America               The Enright House. Every kitten remix / Break Mission Kills.","Enright House
    (Musician)||Break Mission Kills (Musical group)
    Every kitten remix.","Sound Recordings","[Christchurch, N.Z.] :               Cat and Bird,","[2008]","eng","IE1122019","Lovebirds of America",9913362213502836,"IE1122019","rc","Alternative rock music","Electronic dance music","","",""
"66","mp3","IE1126373","REP74076012","FL74076013_1254482_PM_S_2.mp3",1194.816,48000,57351168,28651,"Boys of King's School :               at St. Matthew's-in-the-City 1967.","King's School (Auckland, N.Z.)||Thomas, Allan,
    1942-2010.||Power, William,
    organist.||Macky, Willow,
    1921-2006.
    Harinui.","Sound Recordings","Auckland, N.Z. :               King's School : Produced by H.M. Miller,","[1967]","eng","IE1126373","Boys of King's School",9912544823502836,"IE1126373","an","Choruses, Sacred (Children's voices)","Choruses, Secular (Children's voices)","Christmas music","",""
"67","mp3","IE1126373","REP74076012","FL74076021_1254482_PM_S_1.mp3",1196.184,48000,57416832,28234,"Boys of King's School :               at St. Matthew's-in-the-City 1967.","King's School (Auckland, N.Z.)||Thomas, Allan,
    1942-2010.||Power, William,
    organist.||Macky, Willow,
    1921-2006.
    Harinui.","Sound Recordings","Auckland, N.Z. :               King's School : Produced by H.M. Miller,","[1967]","eng","IE1126373","Boys of King's School",9912544823502836,"IE1126373","an","Choruses, Sacred (Children's voices)","Choruses, Secular (Children's voices)","Christmas music","",""
"68","mp3","IE1126377","REP74076029","FL74076030_1331966_PM_S_1.mp3",273.84,48000,13144320,22010,"The ballad of Captain Cook /               Wellington Junior Choir.","Wellington Junior Choir.||Stevens, Joan F.
    (Joan Frances),
    1921-2006.||White, Judith Temple.||Hilliard, Aileen.||Macky, Willow,
    1921-2006.
    Ballad of Captain Cook.||White, H. Temple
    (Harold Temple),
    1881-1972.
    Aotearoa.","Sound Recordings","Wellington, N.Z. :               Kiwi,","[1969?]","eng","IE1126377","The ballad of Captain Cook",9913319663502836,"IE1126377","sg","Choruses (Children's voices)","Folk music","","",""
"69","mp3","IE1126377","REP74076029","FL74076051_1331966_PM_S_2.mp3",318.96,48000,15310080,8962,"The ballad of Captain Cook /               Wellington Junior Choir.","Wellington Junior Choir.||Stevens, Joan F.
    (Joan Frances),
    1921-2006.||White, Judith Temple.||Hilliard, Aileen.||Macky, Willow,
    1921-2006.
    Ballad of Captain Cook.||White, H. Temple
    (Harold Temple),
    1881-1972.
    Aotearoa.","Sound Recordings","Wellington, N.Z. :               Kiwi,","[1969?]","eng","IE1126377","The ballad of Captain Cook",9913319663502836,"IE1126377","sg","Choruses (Children's voices)","Folk music","","",""
"70","mp3","IE1126413","REP74076072","FL74076073_1020230_PM_S_1.mp3",1107.672,48000,53168256,10119,"World of the South Pacific :               festival of traditional music.",NA,"Sound Recordings","New York, N.Y. :               Musical Heritage Society,","p1974.","mul","IE1126413","World of the South Pacific",9910202303502836,"IE1126413","fm","Songs, Aboriginal Australian.","Songs, Māori.","Songs, Fijian.","",""
"71","mp3","IE1126413","REP74076072","FL74076076_1020230_PM_S_2.mp3",1157.256,48000,55548288,9893,"World of the South Pacific :               festival of traditional music.",NA,"Sound Recordings","New York, N.Y. :               Musical Heritage Society,","p1974.","mul","IE1126413","World of the South Pacific",9910202303502836,"IE1126413","fm","Songs, Aboriginal Australian.","Songs, Māori.","Songs, Fijian.","",""
"72","mp3","IE1126423","REP74076119","FL74076120_1011876_PM_S_1.mp3",837.36,48000,40193280,24395,"Drums of Bora Bora :and songs of Tahiti.",NA,"Sound Recordings","New Zealand :Viking,","[196-?]","tah","IE1126423","Drums of Bora Bora",9910118763502836,"IE1126423","pp","Popular music","Percussion music.","Folk music","",""
"73","mp3","IE1126423","REP74076119","FL74076121_1011876_PM_S_2.mp3",1059.672,48000,50864256,18237,"Drums of Bora Bora :and songs of Tahiti.",NA,"Sound Recordings","New Zealand :Viking,","[196-?]","tah","IE1126423","Drums of Bora Bora",9910118763502836,"IE1126423","pp","Popular music","Percussion music.","Folk music","",""
"74","mp3","IE1130726","REP74078079","FL74078080_341875_PM_S_1.mp3",299.136,48000,14358528,12895,"The eye of the sun /               Paul Gregory. Why did scouting begin? : Excerpts from speeches by Lord Baden Powell : narrated by Bernard Kearns.","Gregory, Paul,
    musician.||Baden-Powell of Gilwell, Robert Stephenson Smyth Baden-Powell,
    Baron,
    1857-1941.||Kearns, Bernard.||Crow, George E.||Scout Association of New Zealand.
    National Jamboree
    (5th :
    1969 :
    Christchurch, N.Z.)||Southerners (Musical group : N.Z.)||Silhouettes (Musical group : N.Z.)","Sound Recordings","[New Zealand] :               Scout Association of N.Z. : Robbins Recordings,","1969.","eng","IE1130726","The eye of the sun",993418753502836,"IE1130726","sg","Boy Scouts","Scouting (Youth activity)","Scouts (Youth organization members)","",""
"75","mp3","IE1130726","REP74078079","FL74078083_341875_PM_S_2.mp3",368.472,48000,17686656,14495,"The eye of the sun /               Paul Gregory. Why did scouting begin? : Excerpts from speeches by Lord Baden Powell : narrated by Bernard Kearns.","Gregory, Paul,
    musician.||Baden-Powell of Gilwell, Robert Stephenson Smyth Baden-Powell,
    Baron,
    1857-1941.||Kearns, Bernard.||Crow, George E.||Scout Association of New Zealand.
    National Jamboree
    (5th :
    1969 :
    Christchurch, N.Z.)||Southerners (Musical group : N.Z.)||Silhouettes (Musical group : N.Z.)","Sound Recordings","[New Zealand] :               Scout Association of N.Z. : Robbins Recordings,","1969.","eng","IE1130726","The eye of the sun",993418753502836,"IE1130726","sg","Boy Scouts","Scouting (Youth activity)","Scouts (Youth organization members)","",""
"76","mp3","IE1132456","REP74146036","FL74146037_04 Waive the Sales.mp3",429.557551020408,44100,18943488,32768,"The battle for Jubilee Park EP               Biff Merchants.","Biff Merchants (Musical group)","Sound Recordings","[Dunedin, N.Z.? :               Biff Merchants?],","2009.","eng","IE1132456","The battle for Jubilee Park EP",9913382073502836,"IE1132456","rc","Alternative rock music","","","",""
"77","mp3","IE1132456","REP74146036","FL74146038_01 The Battle For Jubilee Park 2.mp3",290.324897959184,44100,12803328,32768,"The battle for Jubilee Park EP               Biff Merchants.","Biff Merchants (Musical group)","Sound Recordings","[Dunedin, N.Z.? :               Biff Merchants?],","2009.","eng","IE1132456","The battle for Jubilee Park EP",9913382073502836,"IE1132456","rc","Alternative rock music","","","",""
"78","mp3","IE1132456","REP74146036","FL74146039_02 Follower.mp3",424.359183673469,44100,18714240,32462,"The battle for Jubilee Park EP               Biff Merchants.","Biff Merchants (Musical group)","Sound Recordings","[Dunedin, N.Z.? :               Biff Merchants?],","2009.","eng","IE1132456","The battle for Jubilee Park EP",9913382073502836,"IE1132456","rc","Alternative rock music","","","",""
"79","mp3","IE1132456","REP74146036","FL74146040_05 Theological Warfare.mp3",340.366802721088,44100,15010176,32768,"The battle for Jubilee Park EP               Biff Merchants.","Biff Merchants (Musical group)","Sound Recordings","[Dunedin, N.Z.? :               Biff Merchants?],","2009.","eng","IE1132456","The battle for Jubilee Park EP",9913382073502836,"IE1132456","rc","Alternative rock music","","","",""
"80","mp3","IE1132456","REP74146036","FL74146041_03 Magpie.mp3",352.487619047619,44100,15544704,32705,"The battle for Jubilee Park EP               Biff Merchants.","Biff Merchants (Musical group)","Sound Recordings","[Dunedin, N.Z.? :               Biff Merchants?],","2009.","eng","IE1132456","The battle for Jubilee Park EP",9913382073502836,"IE1132456","rc","Alternative rock music","","","",""
"81","mp3","IE1132494","REP74146082","FL74146083_05 Native.mp3",172.728,48000,8290944,32768,"Lagaluga Lagoon               Red Steers.","Red Steers
    (Musician)","Sound Recordings","Wellington, N.Z. :               A Low Hum,","2008.","eng","IE1132494","Lagaluga Lagoon",9913382303502836,"IE1132494","pp","Electronic music","","","",""
"82","mp3","IE1132494","REP74146082","FL74146084_04 Valda Lane.mp3",178.390204081633,44100,7867008,32768,"Lagaluga Lagoon               Red Steers.","Red Steers
    (Musician)","Sound Recordings","Wellington, N.Z. :               A Low Hum,","2008.","eng","IE1132494","Lagaluga Lagoon",9913382303502836,"IE1132494","pp","Electronic music","","","",""
"83","mp3","IE1132494","REP74146082","FL74146087_03 To Islands.mp3",258.288,48000,12397824,32768,"Lagaluga Lagoon               Red Steers.","Red Steers
    (Musician)","Sound Recordings","Wellington, N.Z. :               A Low Hum,","2008.","eng","IE1132494","Lagaluga Lagoon",9913382303502836,"IE1132494","pp","Electronic music","","","",""
"84","mp3","IE1132494","REP74146082","FL74146088_02 Pointe Du Lac.mp3",218.279183673469,44100,9626112,32768,"Lagaluga Lagoon               Red Steers.","Red Steers
    (Musician)","Sound Recordings","Wellington, N.Z. :               A Low Hum,","2008.","eng","IE1132494","Lagaluga Lagoon",9913382303502836,"IE1132494","pp","Electronic music","","","",""
"85","mp3","IE1132494","REP74146082","FL74146090_01 Katzenklavier.mp3",204.094693877551,44100,9000576,32768,"Lagaluga Lagoon               Red Steers.","Red Steers
    (Musician)","Sound Recordings","Wellington, N.Z. :               A Low Hum,","2008.","eng","IE1132494","Lagaluga Lagoon",9913382303502836,"IE1132494","pp","Electronic music","","","",""
"86","mp3","IE1132532","REP74146145","FL74146146_05 Don't be Afraid of the Dark.mp3",375.745306122449,44100,16570368,15515,"Music from an L shaped room               The Bathtub Sophist.","Bathtub Sophist
    (Musician)","Sound Recordings","[Hamilton, N.Z.? :               Bathtub Sophist?],","2008.","eng","IE1132532","Music from an L shaped room",9913382413502836,"IE1132532","pp","Electronic music","","","",""
"87","mp3","IE1132532","REP74146145","FL74146147_03 Booty Called.mp3",238.785306122449,44100,10530432,15863,"Music from an L shaped room               The Bathtub Sophist.","Bathtub Sophist
    (Musician)","Sound Recordings","[Hamilton, N.Z.? :               Bathtub Sophist?],","2008.","eng","IE1132532","Music from an L shaped room",9913382413502836,"IE1132532","pp","Electronic music","","","",""
"88","mp3","IE1132532","REP74146145","FL74146148_04 Saint Mungo.mp3",262.008163265306,44100,11554560,16582,"Music from an L shaped room               The Bathtub Sophist.","Bathtub Sophist
    (Musician)","Sound Recordings","[Hamilton, N.Z.? :               Bathtub Sophist?],","2008.","eng","IE1132532","Music from an L shaped room",9913382413502836,"IE1132532","pp","Electronic music","","","",""
"89","mp3","IE1132532","REP74146145","FL74146151_01 The BreakBot.mp3",179.85306122449,44100,7931520,17381,"Music from an L shaped room               The Bathtub Sophist.","Bathtub Sophist
    (Musician)","Sound Recordings","[Hamilton, N.Z.? :               Bathtub Sophist?],","2008.","eng","IE1132532","Music from an L shaped room",9913382413502836,"IE1132532","pp","Electronic music","","","",""
"90","mp3","IE1132532","REP74146145","FL74146152_02 Binary.mp3",143.124897959184,44100,6311808,17204,"Music from an L shaped room               The Bathtub Sophist.","Bathtub Sophist
    (Musician)","Sound Recordings","[Hamilton, N.Z.? :               Bathtub Sophist?],","2008.","eng","IE1132532","Music from an L shaped room",9913382413502836,"IE1132532","pp","Electronic music","","","",""
"91","mp3","IE1134247","REP74146233","FL74146234_02_fountaincity.mp3",172.8,44100,7620480,28347,"The fool of Fountain City               Dynamo Go.","Dynamo Go (Musical group)||Perrone, Gian.||Johnston, Nick
    (Of Dynamo Go)","Sound Recordings","[Hamilton, N.Z.] :               Dynamo Go,","[2009]","eng","IE1134247","The fool of Fountain City",9913387073502836,"IE1134247","rc","Popular music","Rock music","","",""
"92","mp3","IE1134247","REP74146233","FL74146235_10_nothingeverhappens.mp3",92.0555102040816,44100,4059648,32768,"The fool of Fountain City               Dynamo Go.","Dynamo Go (Musical group)||Perrone, Gian.||Johnston, Nick
    (Of Dynamo Go)","Sound Recordings","[Hamilton, N.Z.] :               Dynamo Go,","[2009]","eng","IE1134247","The fool of Fountain City",9913387073502836,"IE1134247","rc","Popular music","Rock music","","",""
"93","mp3","IE1134247","REP74146233","FL74146236_04_frozentothebone.mp3",166.948571428571,44100,7362432,32768,"The fool of Fountain City               Dynamo Go.","Dynamo Go (Musical group)||Perrone, Gian.||Johnston, Nick
    (Of Dynamo Go)","Sound Recordings","[Hamilton, N.Z.] :               Dynamo Go,","[2009]","eng","IE1134247","The fool of Fountain City",9913387073502836,"IE1134247","rc","Popular music","Rock music","","",""
"94","mp3","IE1134247","REP74146233","FL74146237_06_headrush.mp3",46.0016326530612,44100,2028672,18084,"The fool of Fountain City               Dynamo Go.","Dynamo Go (Musical group)||Perrone, Gian.||Johnston, Nick
    (Of Dynamo Go)","Sound Recordings","[Hamilton, N.Z.] :               Dynamo Go,","[2009]","eng","IE1134247","The fool of Fountain City",9913387073502836,"IE1134247","rc","Popular music","Rock music","","",""
"95","mp3","IE1134247","REP74146233","FL74146238_01_cryingdownmystreet.mp3",143.856326530612,44100,6344064,32768,"The fool of Fountain City               Dynamo Go.","Dynamo Go (Musical group)||Perrone, Gian.||Johnston, Nick
    (Of Dynamo Go)","Sound Recordings","[Hamilton, N.Z.] :               Dynamo Go,","[2009]","eng","IE1134247","The fool of Fountain City",9913387073502836,"IE1134247","rc","Popular music","Rock music","","",""
